Step,Value
4282,-44.8495533899337
4298,-55.3646580509403
4304,-64.8282522458463
4308,-73.3454870212617
4317,-49.4409092956173
4319,-27.9267893425374
4328,-40.1341704082837
4332,-51.1208133674553
4343,-29.4387030071916
4369,-9.78864569471335
4378,7.89021686299887
4393,23.8073821884581
4400,6.4265839696123
4406,-9.21613442734895
4410,-23.294580984614
4411,-4.25893587439356
4430,-18.8331022869542
4433,-31.9498520582588
4469,-12.0486798406738
4475,5.86237515515265
4490,-9.72392236036262
4492,7.94846786391454
4509,-7.84643892247692
4510,-22.0618550302292
4529,-34.8557295272063
4530,-46.3702165744857
4533,-56.7332549170371
4542,-66.0599894253334
4553,-74.4540504828001
4578,-82.0087054345201
4581,-57.2378058675499
4592,-66.5140852807949
4595,-43.2926477291973
4597,-53.9634429562775
4599,-63.5671586606498
4611,-40.6404137710666
4628,-51.57643239396
4649,-29.7187911663231
4656,-41.7469720496908
4664,-52.5723348447217
4668,-62.3151613602495
4675,-39.5136162007064
4676,-50.5623145806358
4677,-28.936054099054
4687,-9.34245070090768
4713,-23.4082656308169
4718,-36.0674990677352
4734,-47.4608091609617
4745,-57.7147882448656
4749,-66.943369420379
4750,-43.5490344901002
4758,-54.1941910410902
4764,-63.7748319369812
4767,-40.8273197197649
4776,-51.7446477477884
4780,-29.8639959612505
4787,-41.8776563651255
4788,-52.6899507286129
4794,-62.4210156557516
4800,-39.4727270784174
4802,-18.8192673588166
4805,-31.9374006229349
4840,-43.7437205606414
4852,-54.3694085045773
4871,-63.9325276541196
4873,-72.5393348887077
4894,-80.2854613998369
4914,-87.2569752598532
4938,-61.831279745627
4941,-38.9419647593052
4954,-50.0478282833747
4962,-60.0431054550372
4971,-37.4687658860153
4974,-48.7219492974138
4976,-58.8498143676724
4977,-36.394803907387
5021,-47.7553835166483
5027,-57.9799051649835
5030,-35.6118856249669
5037,-47.0507570624702
5050,-25.6394943444641
5052,-38.0756049100177
5053,-17.568046430775
5060,0.89494522406153
5078,-14.1946092983446
5101,3.93103864324894
5106,-11.462125221076
5126,-25.3159726989684
5128,-6.08437744083062
5134,-20.4759996967475
5160,-33.4284597270728
5165,-13.3856157661246
5182,-27.0471141895121
5200,-39.3424627705609
5208,-50.4082764935048
5231,-60.3675088441544
5235,-69.3308179597389
5239,-45.6977381755242
5240,-56.1280243579718
5266,-33.9451928986564
5289,-45.5507336087908
5318,-24.4256312243935
5329,-36.9831281019542
5345,-48.2848752917587
