Step,Value
1392,-19.3198409994636
1414,-32.3901368995172
1426,-44.1534032095655
1436,-54.740342888609
1440,-64.268588599748
1465,-72.8440097397733
1466,-80.5618887657959
1477,-87.5079798892163
1485,-93.7594619002947
1489,-99.3857957102653
1491,-104.449496139239
1523,-109.006826525315
1527,-113.108423872783
1552,-116.799861485505
1568,-79.8854673069802
1569,-46.6625125463078
1584,-56.998541291677
1588,-66.3009671625093
1604,-74.6731504462583
1605,-41.9714273716582
1627,-52.7765646344923
1632,-22.2645001410687
1637,5.19635790301254
1640,-10.3255578872887
1645,-24.2952820985598
1648,-36.8680338887039
1660,-48.1835104998335
1668,-58.3674394498501
1675,-27.2962874748908
1682,0.667749302572702
1691,-14.4013056276846
1695,12.2732329650583
1697,-3.95637033144757
1699,21.6736747316716
1702,4.50402725850444
1709,-10.948655467346
1718,-24.8560699206114
1728,2.86394510142412
1732,27.8119586212561
1734,50.2651707891048
1737,70.4730617401687
1742,88.6601635961262
1745,64.7918672365136
1746,43.3104005128623
1766,64.2137684915504
1775,42.7901116423954
1781,63.7455085081302
1788,42.3686776573172
1789,63.3662179215599
1798,82.2640041593783
1805,99.2720117734148
1826,114.579218626048
1830,88.119016763443
1840,104.541523117073
1844,79.0850908053658
1853,56.1743017248292
1866,35.5545915523463
1869,16.9968523971117
1875,40.5315751873749
1877,61.7128256986118
1911,80.775951158725
1917,57.6960760428525
1934,77.1608764685417
1944,94.6791968516619
1947,70.2089971664957
1949,88.4225054798205
1967,104.814662961813
1981,119.567604695606
1983,132.84525225602
2001,104.558447030418
2005,79.100322327376
2013,96.4246981246128
2030,112.016636342126
2036,85.8126927079133
2060,102.465831467096
2073,117.453656350361
2076,130.942698745299
2077,143.082836900744
2079,154.008961240644
2081,163.842473146554
2085,172.692633861873
2089,180.65777850566
2096,187.826408685068
2111,194.278175846536
2145,200.084766291857
2149,205.310697692645
2156,169.777347923381
2165,178.034021161017
2177,185.46502707489
2187,192.152932397375
2189,157.935359157638
2191,167.376231271848
2196,135.636328144664
