Step,Value
5447,-91.9395748675301
5484,-98.7456173807771
5491,-76.1878556533806
5495,-84.5690700880425
5501,-63.546563057876
5507,-44.5031067414072
5512,-27.4871960459042
5515,-40.7384764413138
5517,-52.6646287971824
5541,-63.3981659174642
5549,-44.4927493043555
5566,-27.4778743525576
5571,-12.046886927983
5573,-26.8421982351847
5585,-11.5923783903039
5587,2.13245947008875
5593,-14.0807864769201
5605,-0.107107807865816
5610,-16.0963970270793
5620,-1.92115730300904
5630,-17.7290415727081
5658,-31.9561374154373
5660,-16.0717236632125
5664,-1.8989512755289
5679,10.9797438627051
5720,22.4473694977969
5723,32.7682325693795
5741,42.0570093338039
5759,50.5401084111046
5776,58.0516975913565
5779,64.8121278535831
5784,71.0141150575437
5789,76.4783035731516
5807,52.8304732158364
5808,31.5474258942528
5825,12.3926833048275
5828,23.7190149957071
5835,34.0359135068175
5862,43.3211221668169
5864,22.9890099501352
5871,4.69010895512172
5889,16.7866980809718
5898,-0.891971727125338
5907,-16.8027745544128
5917,-31.1224970989715
5928,-44.0102473890744
5932,-26.9204226394858
5933,-40.2283803755372
5952,-23.6399423166212
5957,-8.58714807427791
5959,-23.7284332668501
5963,-37.3555899401651
5972,-21.0544309247863
5990,-34.9489878323076
6010,-18.8884890277146
6015,-32.9996401249431
6024,-17.1340760910865
6030,-2.85506846061558
6031,-18.569561614554
6035,-32.7126054530986
6038,-16.8757448864264
6060,-31.1881703977838
6078,-15.5037533366431
6082,-29.9533780029788
6087,-42.9580402026809
6103,-26.0966361610505
6105,-39.4869725449455
6115,-22.9726752690886
6121,-7.98660773149862
6123,5.5008530523324
6129,17.5163677684615
6131,28.4535310022964
6133,9.6081779020668
6145,21.2129601332224
6147,3.09166411990017
6149,15.3480977292725
6172,-2.18671204365478
6181,10.597559182073
6184,-6.46219673613429
6200,6.74962295884143
6211,-9.92533933704269
6213,-24.9328054033384
6219,-9.87392484164232
6232,3.79666763184075
6237,15.982600890019
6244,-1.61565919898294
6250,-17.4540932790846
6263,-31.7086839511762
6289,-15.9722155346963
6312,-1.80939395986434
6316,-17.6284545638779
